FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(t),MainEngineDesigner,MainEngineModel,NumberOfEngines,ShipType
"SSS 2009","Kogalym","KeppelSingmarinePteLtd","RobertAllanLtd / MarineTechnologyDevelopmentPteLtd","Lukoil – Kaliningradmorneft","Russia","July2009KeppelSingmarinePteLimited, thespecialisedvessel-buildingsubsidiaryofKeppelOffshoreandMarine (KeppelO&M), hasdeliveredamultipurposedutyrescuevesseltoLukoil-Kaliningradmorneft (hereaftereferredtoasLukoil)","65m","13ktsahead (freerunningspeed)","","1760gt","","2761tonnes","MAK","8M25","2","Supply Vessel"
"SSS 2009","Lambeth","AlnmaritecLtd","AmgramLimited / NewcastleUniversity","PortofLondonAuthority (PLA)","UK","September2009ThePortofLondonAuthority (PLA) hasinvested £2million (US$3.1million) inafleetofivenew, speciallydesignedharbourpatrolaunchestopatroltheThamesRiver. Thefirstvessel, Lambeth, wasdeliveredtoPLAinSeptember2009; threemonthsafterseatrialshadtakenplace","13.5m","21kts (lightship)","","","","11tonnes","JohnDeere","6068TFM","2","Naval Vessel"
"SSS 2009","LamnalcoSana’a","MedMarine, EregliShipyard, Turkey","RobertAllanLimited, Canada","LamnalcoGroup","Sharjah, UnitedArabEmirates","April2009LamnalcoSana'a, thefirstinaseriesofournewhigh-performanceterminal/escortugs, wasdeliveredbyMedMarineofTurkeytoLamnalcoGroupoftheUnitedArabEmiratesinApril2009","35.8m","15kts","","724gt","","1355tonnes (fulload, withoutdeckcargo)","Wärtsilä","9L26","2","Tug"
"SSS 2009","MakoShark / PH51","DamenShipyards","DamenShipyards","SingaporePoliceCoastGuard","Singapore","23January2009DamenStanPatrol3507, MakoShark, isthefirstofaseriesof10patrolvesselsthatDamenhasbuiltforTheSingaporePoliceCoastGuard. ThishipisconstructedentirelyofaluminiumandhasapropulsionsystemexistingofthreeMTU16V400 enginesdrivingHamiltonwaterjets. Thetotalpropulsivepoweris7500kW, whichresultsinatopspeedop35+ knots","35m","35+ knots","","","","","MTU","16V400 M71","3","Naval Vessel"
"SSS 2009","Moldefjord","GdanskShiprepairYardRemontowaSA","LMGMarinincooperationwithRemontowaSA - DesignLMG125-DEG","Fjord1MRFAS","Norway/Poland","30December2009PolishshipyardRemontowahasuccessfullydeliveredadouble-endedliquefiednaturalgas (LNG)-fuelledcar/passengerferrytownerFjord1MRFASheadquarteredinFlorø, NorwayinDecember2009","122.7m","11kts","","2971gt","","","Siemens","1LH8457","2","Ferry"
"SSS 2009","MPIDonQuixote","SouthBoatsSpecialProjectsLtd","SouthBoatsSpecialProjectsLtd","MPIWorkboatsLtd","UK","May2009SouthBoatsSpecialProjectsLtd (SBSP) hasuccessfullydelivereditslargestcatamarantodate, andmostsignificantlyoneofthemostimportantcrewvesselstobebuiltfortheoffshorerenewablesector","20.9m","27kts","","45.86gt","","53.50tonnes","MTU / 10V200M72","ZF / 300","2x900kWGearbox(es)",""
"SSS 2009","NB55","N. SundinDockstavarvetAB","N. SundinDockstavarvetAB","-","Sweden","July2009SwedishpilotandpatrolboatbuilderDockstavarvethasdeliveredanew16.5mveryhigh-speedpolice/ patrolcraftdesigntomultiplebuyers. ThenewcraftisanimprovedandupgradedversionofthehighlysuccessfulInterceptorCraft (IC) 16Mtypeofwhichatotalofcloseto30unitsarealreadyinservice/inbuildforcustomersinMalaysia, Mexico, PolandandRussia. ThestandardIC16mwith2x810kWmainenginesandaxialflowaterjetshasasprintspeedof50+knots. TheMexicanNavyversionhasbeenconfiguredasalandingcraftwithabowrampandseatingfor18soldiersinsteadofthenormalcrewaccommodation","17.20m","53+ kts","","","","21tonnes","MAN","D2842","2","Yacht"
"SSS 2009","PassióperFormentera","HijosdeJBarreras","HijosdeJBarreras","EurolineasMaritimasSA (Baleària)","Malta","14September2009ShipyardHijosdeJ. BarrerasofVigo (Barrerashipyard) hasdeliveredthesecondinafamilyofourferries, PassióperFormentera, toshipownerBaleàriaduringaprivateceremonyheldinSeptember","101m","20.50kts","","6146t","","","Rolls-Royce","","2","Mooring Launch"
"SSS 2009","PilbaraThor","ShipcoMarineConstructorsLtd, NewZealand","RobertAllanLimited","RioTinto","Australia","lateDecember2008PilbaraThoristhelatestoftheRAmparts3200-classtugstobebuiltfromadesignbyRobertAllan, Vancouver, Canada. DeliveredbyNewZealand-basedShipcoMarineConstructorsofWhangareinDecember2008, PilbaraThoristhefirstoftwonewterminalsupportugsforAustralia’sRioTinto. ThevesselenteredserviceathePilbaraoreterminalnearDampier, AustraliainJanuary2009","32m","12.8kts","","474gt","","902tonnes","Niigata","6L28HX","2","Tug"
"SSS 2009","SamsonSupporterandSamsonSupplier","StrategicMarinePteLtd (Singapore)","SoutherlyDesigns / StrategicMarine","SamsonMaritime","Australia","MayandAugust2009SamsonMaritimeandStrategicMarine, twoWesternAustraliancompanies, havecooperatedtosetnewdesignandconstructionstandardsfortwomulti-milliondollarhigh-speedutilityandcrewvesselsbuiltspecificallyfortheAustralianoffshoremarket","40.37m","28kts (lightship)","","","","","Cummins","2xKTA28M2, 1xKTA50M2","3","Supply Vessel"
"SSS 2009","SDEva","DamenShipyardsGorinchem","DamenShipyardsGorinchem","SDMarineServices","UK","August2009SDEvaisacustomizedversionofthestandardDamen “SeaAxe” fastcrewsupplier3307 (FCS3307). SincethefirstDamenSeaAxevesselwaslaunchedathendof2006, 23vesselswiththisremarkablehullform, varyinginlengthbetween33mand50m, weresoldbyDamen","33.21m","23.4ktsat115tonnes","","166gt","","140.74t","Caterpillar","C32TTA (WOSR) - C","2","Ferry"
"SSS 2009","SeaspanResolution","JMartinacShipbuilding, Tacoma, Washington","RobertAllanLtd","SeaspanInternationalLtd, adivisionofWashingtonMarineGroup","Canada","July2009SeaspanResolutioncompletedtrialsandwasdeliveredtoSeaspan, bybuilderJMartinacShipbuildingofTacomaWashington, sixweeksaheadofitscheduledeliveryon30June2009","29.90m","13ktsClassificationsocietyandnotationsLloyd’sRegisterClass  A1TowingVesselOtherimportantinternationalregulationscompliedwithTransportCanadaMainengine(s)","","469grt","","738.4tonnes","EMD","12-710G7C-T2","2","Tug"
"SSS 2009","SeychellesParadise","LindenauGmbH","LindenauGmbH","SeychellesPetroleumCompanyLtd (Seypec)","RepublicofSeychelles","31October2009MTSeychellesParadiseispartofaconceptfromtheGovernmentoftheSeychellestoimprovethemaritimeinfrastructureandtoprotecthesensitiveislandsagainstoilpollutionandgasaccidents. InOctober2009LindenaushipyardeliveredSeychellesParadisetoSeypecLtd","67.80m","11.5kts, designdraught","","1.545gt","","","Volvo","D16MH","2","Tanker"
"SSS 2009","SMBCMonterrey","UniónNavalValenciaSA","RobertAllanLtd","ServiciosMarítimosdeBajaCalifornia (SMBC), SdeRLdeCVofMexico (jointventurebetweenMoranTowing (USA) andGrupoBoluda (Spain)","Mexico","February2009UniónNavalValencia (UNV), amemberofBoludaShipyardsGroup (GrupoBoluda) deliveredtheRAstar3200classtug, SMBCMonterrey, toitsownersSMBCinFebruary2009","32m","14kts/ 2500nm","","495grt","","842.3tonnes","MTU/DetroitDiesel","16V400 M71marinedieselengines","2x2465kWat200rpmGearbox(es)","LNG Carrier"
"SSS 2009","Spinola","AstillerosArmonSAofNavia, Spain","RobertAllanLtd","TugMalta, asubsidiaryofRimorchiatoriRiunitiofGenoa, Italy","Malta","July2009AstillerosArmonSAsuccessfullydeliveredescort/ terminaltugSpinolatownerTugMaltainJuly2009. The €10.7million (US$14.6million) tugwasprimarilydesignedtoperateintheMalteseharboursandtheirapproaches. ThetugisfullyequippedwithFire-FightingClass1, oilrecoveryandsalvagequipment, inordertobepreparedforanyemergencythatmayoccurinMaltesewaters, oroffportintheMediterranean. ThevesselisequippedwithVoithSchneiderpropulsionandtwinMaKmainenginesabletogiveatotalpowerof7180bhp, resultinginthepowerfulbollardpullof80tonnes","36.65m","14.1kts","","694gt","","1287tonnesatloadline","MaK","MaK8M25","2","Tug"
"SSS 2009","Spitfire","SafehavenMarine","SafehavenMarine","VTCriticalServicesforABPortofSouthampton","UK","2009SafehavenMarine, basedinIrelandhavejustdeliveredSpitfirethefirstoftwofitsInterceptor55 (16.5m) pilot/patrolboatsorderedbyVTCriticalserviceswhowillbeleasingthevesselstotheABPortofSouthampton, oneoftheUK'slargestandmostprestigiousports. TheywillreplacetheircurrentoldHalmaticFRCvessels","16.5m","25kts","","","","25,00kg","Scania","D16V8","2","Naval Vessel"
"SSS 2009","Sprut","JSCShipyard ‘Yantar’","Abeking & Rasmussen / FSUECentralMaritimeDesignBureau ‘Almaz’","CoastGuardofFrontierServiceofFSB, RussianFederation","RussianFederation","10August2009JointstockcompanyshipyardYantar (hereaftereferredtoasYantarshipyard) deliveredenvironmentprotectionpatrolvesselSprutotheRussianBorderGuardServiceon10August2009","65.9m","21.5kts","","","","835tonnes","MTU","16V1163TB-73L","1","Naval Vessel"
"SSS 2009","StarCommodore","CheoyLeeShipyardsLtd","RobertAllanLtd","PSAMarine","Singapore","September2009Completedseveralmonthsaheadofschedule, StarCommodoreisthelatestZ-TechtugdeliverybyCheoyLeeforPSAMarine. ThisisthesecondintheseriesofnewZ-Tech700 tugs, fittedwithlargermainengines, providingabollardpullof70tonnes","27.40m","13ktsTankcapacities","","394gt","","","Caterpillar","3516B","2","Tug"
"SSS 2009","StrilMariner","SimekAS","HavyardMaritimeAS","SimonMøksterShippingAS, Stavanger, Norway","Norway","30October2009SimekAShasdelivereditsnewbuildingplatformsupply, rescueandstandbyvesseltoSimonMøksterRederiASinStavanger, NorwayandisdesignedbyHavyardMaritimeAS, accordingtotypeHavyard832CDRS","78.60m","","","3117gt","","5994tonnes","Cummins","KTA50DM","4","Mooring Launch"
"SSS 2009","SvitzerKilroom","FreireConstruccionesNavalesofVigo, Spain","RobertAllanLtd","Svitzer – MilfordHavenServices","UK","December2008/January2009SvitzerKilroomwasdeliveredfromFreireshipyardinDecember2008toherowneratheDragonLNGterminalinMilfordHaven, UK","39m","15.7kts","","819gt","","loadlinedisplacement – 1448tonnes","harbour6.9m / loadline7.3m","GE / GE16V-228","2","Tug"
"SSS 2009","WGColumbus","HijosdeJBarreras","UlsteinDesign","WesternGecoLtd","Cyprus","April2009ShipyardHijosdeJBarrerasofVigo, Spain (hereafterBarrerashipyard) delivered3D, 12-streamerseismicvesselWGColumbustocompanyWesternGecoafterthetrialperiodshewasubjectedto. ThisisthefirstoneofaseriesofourvesselsthatWesternGecohasorderedfromtheshipyard. WGColumbusisthefirstseismicvesselbuiltoutsideUlsteinVerftofeatureUlstein’sX-bowshape","88.8m","15kts","","","","","","","6maingeneratorsof1719kWe, eachformedof1dieselengine",""
"SSS 2009","WillyT/C653","AstillerosZamakonaPasaia, Spain","Seacor","Reyser","Spain","April2009Fire-fightingescortug, WillyT, wasconstructedbyAstillerosZamakonaPasaiaforoperationsintheharbourofBarcelona, Spain. Thevessel’smaindutiesareportmanoeuvresandtowage, andadditionallyhighseatowagewhenrequired. DuetothespecificdesignbySeacor, thethrustersarelocatediagonallyoppositeoneanother. Thisensuresexcellentmanoeuvrability, andalongwiththeflatbottom, abollardpullof78tonnesisachieved","27.55m","12kts","","","","","MTU","16V400M61","2","Tug"
