FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(t),MainEngineDesigner,MainEngineModel,NumberOfEngines,ShipType
"SSS 2019","F180EC1","SakunC. Innovation","AlbatrossMarineDesign","ChaoPhrayaRiverLine","Thailand","January2019AlbatrossMarineDesign’s (AMD’s) F180EC1designwasproducedbySakunC","18.15m","20Mainengine(s)","","","","35tonnes","Cummins","N855-M","2","Passenger Ship"
"SSS 2019","GİSAŞPower","TKTuzla","NavtekNavalTechnologies","GİSAŞ","Turkey","October20192019sawTurkeylaunchwhathasbeenbilledastheworld’sfirstall-electrictug, reliantsolelyonbatterypowerforbollardpull","18.7m","10knots","","112tonnes","","177.17tonnes","Siemens","1LH1223-4BB32-2AA0-Z","2","Tug"
"SSS 2019","Herjólfur","CRISTS.A","CRISTS.A. / StoGda","Vegagerðin","Iceland","June2019Herjólfurisapassenger-carferryfeaturingahybridpropulsionsystem, deliveredinJune2019toVegagerðin – alsoknownastheIcelandicRoadTransportAuthority. ThevesselistaskedwithandlingdemandingcoursesbetweentheislandsoftheWestmanarchipelagoinIceland, 9kmfromthecoastofsouthernIceland – specifically, servingtheroutebetweenLandeyjahöfnandVestmannaeyjar","71.78m","15.6knotsMainengines","","","","2,010tonnes","MTU","12V400B04","3","Ferry"
"SSS 2019","HODOR","AstillerosArmon","IncatCrowther","Undisclosed","Undisclosed","April2019IncatCrowther’snewShadowCatseriesofcustomisabletwin-hulled, aluminiumyachtswouldappeartobeanidealfitforownerswithanabundanceoftendersandtoys. FeaturingahullformlargelyinspiredbythoseofIncat’spreviousSeacorCrewZerandFastCrewBoat (FCB) lines, thisnewclasshasbeendevelopedtoffer “incredibleamountsofdeckandstoragespace”, thedesignerstates","66.2m","22.5knots","","1,525tonnes","","551tonnes","MTU","16V400 M73LSCR","2","Ferry"
"SSS 2019","Ishin","KanagawaDockyardCo","KanagawaDockyardCo","MitsuiO.S.K. Lines (MOL)","Japan","February2019InMay2017, MOLdecidedtorderanLNG- fuelledtugboathatwouldbeoperatedbyNihonTug-BoatCo. BuiltbyKanagawaDockyard, thevesselincorporatesdual-fuelYanmarenginesandrunsonLNGsuppliedbyOsakaGas. NamedIshin, thevesselisJapan’sfirstugboatbuiltoconformtotheInternationalCodeofSafetyforShipsUsingGasesorOtherLow-flashpointFuels (IGFCode)","43.6m","16.4knots","","247tonnes","","","Yanmar","6EY26DE","2","LNG Carrier"
"SSS 2019","MO5","AFAI","WalkerMarineDesign","“Thecombinationofunsurpassedseagoing, togetherwiththeabilitytoperateimpressivelyinwaveheightsofover2m, meansthathevesselisalsoideallysuitedtofastferry, survey, pilotageandsearchandrescueduties.” The25.4m × 11mvesselwasdevelopedbyBobMainprize, managingdirectorofMainprizeOffshore, inconjunctionwithJamesWalkerofSouthampton, UK-basedWalkerMarineDesign","UK","September2019Billedasaversatile “bring-to-work” andhigh- speedcargo-carryingsolution, MO5isasemi-smallwaterplaneareatwinhull (SWATH) crewtransfervesseldevelopedtobringmoreflexibilitytotheoffshorewindfarmsector","25.43m","26knots@100% MCR","","149.5tonnes","","165.6tonnes","Caterpillar","C32D-rating","2","Ferry"
"SSS 2019","NoraB","NeptuneMarine","NeptuneMarine","ZumaiaOffshore","Spain","April2019NoraBcompriseswhat’sbeendescribedasan “advancedversion” ofNeptuneMarine’shallow-draughtEuroTug3515design, speciallycustomisedforBasque-basedoffshoreserviceproviderZumaiaOffshoreandintendedforawiderangeofoffshoreandnearshoreduties","36m","11knots","","492tonnes","","750tonnes","Caterpillar","C32","2","Tug"
"SSS 2019","PILOT-1","SanmarShipyards","CamarcDesign","MersinInternationalPort","Turkey","March2019The15.8mloaPILOT-1isthefirstentryinaseriesofpilotboatdesignsproducedbyUK-basedCamarcLtdtoprovidefastandefficientrunningatransitspeeds, combinedwithexcellentseakeeping. Aspriorities, attentionwascontinuallypaidtoweightcontrolandetailedesign, resultinginarobustandsea-kindlycraftfitforthedemandingroleofapilotboat","15.8m","21.5knots","","33tonnes","","30tonnes","VolvoPenta","D13MH","2",""
"SSS 2019","RedDolphin","PenguinShipyardInternational","BMT","SingaporeCivilDefenceForce","Singapore","August2019Integratedtodealwithvariousemergencyscenarios, RedDolphinwasjointlydevelopedbyUK-headquarterednavalarchitectBMTSpecialisedShipDesign (formallyBMTNigelGee) andSingaporeanboatbuilderandaluminiumspecialistPenguinShipyardInternational","35m","31knots@100%MCR","","250tonnes","","210tonnes (max.)","MTU","16V400","3","Fire Fighting Vessel"
"SSS 2019","RedKestrel","CammellLaird","CammellLaird","RedFunnel","UK","“ShipbuildingisbackinaseriouswayontheMersey…itistremendoustoseemoreshipownersandferryoperatorschoosingtobuildintheUK.” Spearheadingthisoptimism, RedKestrelisadedicatedro-rofreightferryforIsleofWight (IoW) operatorRedFunnel, taskedwithprovidingalinkbetweenEastCowesontheIoWandSouthamptonontheUKmainland – atripwithatypicalcrossingtimeofanhour, orjustunder","78.02m (includinglinkspaninterfaces; 74.25mwithout)","16knots@100MCR","","1,070tonnes","","773.3tonnes","Cummins","QSK38-M","2","Ferry"
"SSS 2019","C.871ASPEKTKONVERSIA/ РИМ-MОСКВА (Rome-Moscow)","VittoriaShipyard","Navalprogetti","SevRao/RosRaoforAspectKonversiaproject","RussianFederation","May2019May2019sawtheItaliancompanydeliverthetugC.871РИМ-MОСКВА (Rome-Moscow) totheRussianFederationNavy. ThetugisetodismantledecommissionednuclearsubmarinesintheBarentsSeaspartoftheAspectKonversiaProject. The €8millionvesselwascommissionedin2016bytheItalianMinistryofEconomicDevelopment (MISE) aspartofacollaborationbetweentheItalianandRussiangovernments, relatedtothesafedisposalofradioactivewaste","32m","13.8knots","","434m3","","712tonnes","MTU","MTU16V400M63","2","Tug"
"SSS 2019","Sabah","FreireShipyard","Camarc","PublicAuthorityforAgriculture & FishResources (PAAF)","Kuwait","December2019Sabahisa42m × 12mfisheriesurveillancepatrolvesselintendedtoprovidesupportotheMarineSurveillanceDepartmentofKuwait","42m","30knots@100% MCR","","300tonnes","","217.3tonnes","MTU","16V400M73L","2","Naval Vessel"
"SSS 2019","SeaExpressll","SeaCatShips","SeaSpeedDesigns","AquaticRentals","Caribbean","January2019SeaCatShipslaunchedthe29mhigh-speedferrySeaExpressIIatOceanMarinaYachtClubinPattayandeliveredthevesseltoitsowner/ operator, AquaticRentals, inJanuary2019","28.89m","30knots","","250tonnes","","122tonnes","Baudouin","12M26.3","2","Ferry"
"SSS 2019","Stargazer","ClaasenShipyardsBV","HoekDesignNavalArchitects","alargeswimplatformbuiltintothesternformstepsthatplungeunderwaterwhendeployed, enablingueststoenterandexithewaterinastraightforwardmanner. Thetendercanalsobeusedtoaccommodatextrastores, and/orextracrewmembersorguests, complementingtheyacht’sthreecabins","CaymanIslands","May2019TheClaasen-built, 23mchaseboatStargazerwasdevelopedtoserveasatenderforasuperyacht, andrepresentsthe27thnewbuildprojectonwhichClaasenandHoekDesignhavejointlycollaborated. HoekDesignhandledallofthevessel’snavalarchitecture, structuralengineeringandexterior/interiordesign","23.14m","24knots","","66tonnes","","51tonnes (halfload)","Scania","DI13093M","2","Yacht"
"SSS 2019","SVEA","AstillerosArmonVigo","Skipsteknisk","SwedishUniversityofAgriculturalSciences (SLU)","Sweden","July2019Hailedasoneoftheworld’s “mostmodernresearchvessels” athetimeofherdelivery, SVEAwasdesignedtogenerateaslittleradiatednoiseaspossible, forthebenefitofmarinewildlifeandfaunandforthecomfortofheronboardcomplement. Thishasbeenachievedvia low- noisepropeller, doublelasticallymountedprimelectricalmoversandgensets, andfloatingfloors","69.5m","13.72knots","","3,150tonnes","","3,424tonnes","Indar (Ingeteam)","IMU-710-L/8","2","Research Vessel"
"SSS 2019","M/VTazlina","VigorAlaska","ElliottBayDesignGroup","AlaskaMarineHighwaySystem","US","April2019M/VTazlinaisoneoftwoAlaska-classferries, alongsideHubbard, operatedbyAlaskaMarineHighwaySystem (AMHS). TazlinaoperatesinthewatersofLynnCanalbetweentheAlaskancitiesofJuneau, HainesandSkagway, providingdailyferryservicetothesecommunities","85.34m","17.9knotsMainengine(s)","","<4,00tonnes","","3,048.14tonnes","EMD","12-710G7CT3","2","Ferry"
"SSS 2019","SSTsimshianWarrior","UzmarShipyard","RobertAllanLtd","SAAMSMITCanadaInc","Canada","February2019AsthefirstIMOTierII exhauststandard- compliantuginCanada, TsimshianWarriorhascapturedattentionintermsofbothperformanceandenvironmentalstewardship","32m","14.3knots","","499tonnes","","969tonnes","Caterpillar","3516E","2","Tug"
"SSS 2019","Vilja","GondánShipbuilders","RobertAllanLtd","PortofLuleå","Sweden","June2019DesignedtomeethechallengesofhandlingandescortinglargemerchantshipsinthePortofLuleå, the36mtugViljawasdevelopedbyVancouver-basedRobertAllanLtd (RAL) andisdistinguishedbyitscombinationofdieselmainengines, shaftmotor/generatorsandbatterybank","36m","14.6knots","","775tonnes","","1,389tonnes","Wärtsilä","8L26","2","Tug"
"SSS 2019","Vittoriosa","MedMarine","RobertAllanLtd","TugMaltaLtd","Malta","May2019Vittoriosa, thefirstRAstar300-WclassLNGterminalescortug, wasdeliveredtoTugMalta, asubsidiaryoftheRimorchiatoriRiunitiGroup, Italy. Thevessel, whichwasconstructedbyTurkey’sMedMarineShipyards, hasincebeendeployedatheDelimaraLNGterminalinMalta","29.7m","13.8knotsahead13.7knotsastern","","481tonnes","","821.7tonnes","MTU","16V400M65L","2","LNG Carrier"
"SSS 2019","Zanzibar1","PlentyShipbuildingIndustryCo. Ltd","CoCoYachts","ZanFastFerries","Zanzibar","November2019Alongwithersister, Zanzibar1shouldfulfilsomespeedycrossingsifherseatrialresultsareanythingtogoby; accordingtodesignerCoCoYachts, herofficialspeedwasclockedatmorethan37knotswhentravellingwithatrialoadof45tonnes. Thedesignerpartlycreditsthiscapabilitytoanextensiveroundofhigh- performancecomputinganalysiswhendesigningtheferry’shull, citingtheuseofNUMECAFINE/MarineCFDsoftware","49.72m","39.5knots@100% MCR","","652tonnes","","","MTU","16V400M63L","2","Ferry"
