FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(t),MainEngineDesigner,MainEngineModel,NumberOfEngines,ShipType
"SSS 2010","PB Karepo","Cheoy Lee Shipyards, Ltd","Wärtsilä Ship Design","PB Towage Ltd","Hong Kong","January 2010","46.72m","13knots","","997gt","2","2800tonnes","Wärtsilä","9L32","2","Tug"
"SSS 2010","Polarcus Asima","Drydocks World","Ulstein SX134","Polarcus","Bahamas","August 2010","49.95m","14knots","","962gt","","1850tonnes","Yanmar","6EY26","2","General Cargo"
"SSS 2010","Quinoa","Safehaven Marine","Frank Kowalski","Bordeaux Pilots","France","September 2010","92.0m","15knots","","7894tonnes","1","","1050tonnes, evaporator. 20tonnes/day","","4","Icebreaker"
"SSS 2010","Saaremaa","Fiskerstrand BLRT AS","Multi-Maritime AS","Saaremaa","Estonia","June 2010","14.7m","26knots","9474072","25gt","1","19.5tonnes approx","IVECO","C13","2","Pilot Boat"
"SSS 2010","Scarlet Ibis","Austal","Austal","Trinidad and Tobago","Trinidad and Tobago","January 2010 2010 saw Austal complete and deliver six high speed, 30m patrol vessel sisterships for the Trinidad and Tobago Coast Guard, the first of these orders being Scarlet Ibis. Like her sisters, Scarlet Ibis has been classed by Det Norske Veritas, which has also provided classification for vessels built by Austal for the Armed","97.9m","15knots","","5900gt","6 vessels in total (all completed)","3362tonnes","2 x AVK DsG 99 M1/6W, 2 x AVK DsG 86 L1/6W","2 x 6L20 Clean + 2 x 8L20 Clean","2","Ro-Ro"
"SSS 2010","Shi Hua Gang Yi Hao","Alnmaritec Ltd","Alnmaritec Ltd","Elastec","China","November 2009","30.0m","","","","1","","MTU 16V 2000 M92","","2","Naval Vessel"
"SSS 2010","Smit Angola","Keppel Nantong","Robert Allan Ltd","SMIT Shipping","Angola (intended area of operation)","June 2010","15.05m","21knots","","","1 (Smit Siyanda)","17tonnes","Volvo Penta","D9","2","Ferry"
"SSS 2010","Stefan Cel Mare","Damen Shipyards Group","2364tonnes","General Inspectorate of the Border Police, Romania","Romania","September 2010","49.5m","14.9knots","","1438gt","","2717tonnes","Wärtsilä","8L26","2","Tug"
"SSS 2010","Svitzer Pembroke","Astilleros Zamakona SA","Robert Allan Ltd","Svitzer Marine Ltd","Denmark","August 2010","66.0m","20.6knots @ 2.9m draught","","","0","925tonnes (Summer)","MTU","16V 400 M73","2",""
"SSS 2010","Three Forty Three","Eastern Shipbuilding Group","Robert Allan Ltd","","USA","May 2010","35.80m","13.5knots","","734gt","1 Firefighter II","1374tonnes","GE","16V228","2","Tug"
"SSS 2010","Uthlande","Shipyard J.J","Owner / Naval Consulting Franz","Wyker Dampfschiffs","Germany","May 2010","42.67m","18knots","","438gt (US Regulatory)","0","497.5tonnes","MTU","12V4000M70","4","Fire Fighting Vessel"
"SSS 2010","YT-802 Valiant","J.M. Martinac","Robert Allan Ltd","US Navy/ Bremerton Pilots","USA","December 2009","75.88m","12.0knots","","3179gt","3","1676tonnes","Caterpillar","CAT 3508C DI-SCAC","4","Ferry"
"SSS 2010","Volstad Surveyor","Freire Shipyard","Skipsteknisk","Volstad Shipping / Rieber Shipping","Norway","May 2010","27.42m","12.3knots","","342gt","","527tonnes","Caterpillar","3512C HD, A-Rated","2","Tug"
"SSS 2010","Vortex","Astilleros Gondan SA, Spain","Robert Allan Ltd","Solent Towage Ltd, Southampton","United Kingdom","June 2010","85.30m","16knots @5.5m draught","","4398gt","-","5738tonnes","ABB","AMA 500L6L BAFMH","2","Research Vessel"
