FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(t),MainEngineDesigner,MainEngineModel,NumberOfEngines,ShipType
"SSS 2011","JoaVazCorte-Real","SafehavenMarine","FrankKowalski","Azorespilots","Azores","December2011Demandforspecialised, custom-builtvesselscontinuestofuelthemajorityofEuropeanshipyardorders. Ireland-basedSafehavenMarinehasbeenostrangertothisdemand, havingsecured, in2011, acontractosupplyfourpilotboatsforoperationsintheAzoresIslands, situatedsome100 milesoutintotheNorthAtlanticOcean, betweenEuropeandtheUS","11.7m","25knots","","22tonnes","","13tonnes","Volvo","D9","2","General Cargo"
"SSS 2011","LeCageux","MéridienMaritimeRéparation","NavtechInc","AdministrationportuairedeQuébec","Canada","June2011TheNavtech-designedworkboatLeCageuxmadeitsdebutinJune2011, thevesselhavingbeenconstructedtoundertakewharfmaintenanceandrepairworks, aswellasbuoyandfendertendering, withinherhomeport, namelythePortofQuébec, Canada. Althoughbasedonatraditionalworkboatconcept, theutilisationofmodernshipbuildingengineering, handledbytheMéridienMaritimeRéparationyard, alsobasedinQuébec, plusthedetailedesignplans, submittedtothebuilderusingShipConstructor’sCAD / CAMsoftware, hasgrantedthevesselseveraluniquelements","13.41m","11knots","","24.4tonnes","","39.2tonnes","VolvoPenta","D9MH","2",""
"SSS 2011","Liberty","Austal","Austal","L’ExpressDesIles","Guadeloupe","August2011LastyearsawthelaunchoftheCaribbean-boundfastpassengerferryLiberty, which, alongsidetheAustal- builtvehicle-passengerferryPerleExpress, lefthebuilder’syardinHenderson, WesternAustralia, fordeliverytownerL’ExpressdesIles. BothvesselshavebeendeployedonroutesbetweenGuadeloupe, LesSaintes, MarieGalante, Dominique, MartiniqueandStLucia, wheretheirprimarygoalistoboosthelocaltouristrade. AccordingtoAustal, LibertyisthefirstpassengervesselofhertypetobeflaggedbythenewFrenchregistry, RegistreInternationalFrançais","47m","33knots@100% MCR","","","","","MTU","16v400 M71","2","Ferry"
"SSS 2011","Mangystau-4","STXOSVBrailaSA","AkerArcticTechnologyInc","JSCircleMaritimeInvest / CaspianOffshoreConstruction","Kazakhstan","August2011ThedeliveryofMangystau-4completesacycleofiveicebreakingtugs, designedbyAkerArcticTechnologyofFinlandandbuiltbytheSTXBrailashipyardinRomaniaonbehalfofCaspianOffshoreConstruction (COC), allofwhichwerelaunchedandeliveredinanimpressiveperiodof12months. BuiltothespecificationsofAkerArctic’sAkerARC104class, thevesselsinthiserieswerespecificallydevelopedtohandleindependentyear-roundoperationintheoftentreacherousconditionsoftheNorthernCaspianSea, aprimeoperationalgroundforCOCandhometoburgeoningoffshoreactivity","66m","13knots","","1828tonnes","","","Caterpillar","3512C","4","Tug"
"SSS 2011","MarineCoShamal","DamenShipyardsGorinchem","Damen","“DuringaseveregaleinSeptember2011, MarineCoShamaleftaUKportforamaintenancejobatanoffshorewindfarmwhileothersupportvesselshadtostaybehind.” Itisthisortofattentiontodetailandesignthatisboundtoenticecost- andsafety-consciousoffshorewindfarmsupportvesseloperators, andwhywehavenominatedthefirstintheHSSV2610seriesasoneofourSignificantSmallShipsof2011","UK","June2011Theboominoffshorewindturbinearrayshasledtocorrespondingdemandforfit-for-purposeoffshorewindfarmsupportvessels, and, inJune2011, DamenShipyardsGroupunveiledthe26mMarineCoShamal, specificallybuiltoserveasafastcrewsupplyvehiclefortheseinstallationtypes. ThefirstinaseriesofourdeliveriestoEdinburgh, UK-basedMarineCoUK, MarineCoShamalrepresentstheDutchbuilder’sfirstmoveintoffshorewindfarm-compatiblehigh- speedsupportvessel (HSSV) production, aswellasthefirstsaleofthegroup’srelativelynew ‘TwinAxe’ catamaranconcept","26m","27knots","","","","","Caterpillar","C32TTAB","2",""
"SSS 2011","MCSZephyr","SouthBoatsSpecialProjectsLimited","SouthBoatsSpecialProjectsLimited","MaritimeCraftServices (Clyde) Ltd","UK","April2011UK-basedboatbuilderSouthBoatsSpecialProjectshascarvedoutarespectablenicheforitselfintheoffshorewindfarmsupportvesselsector, havingproducedmorethan40ofthesecraftypesasdemandescalates, particularlyinEurope. ThelaunchandeliveryofMCSZephyrinApril2011wasofspecialinterestoindustryobservers, notleastforitsarrangement, butalsoforthefacthatitbecamethefirstvesselofitstypetofeatureNorwegianclassocietyDetNorskeVeritas’(DNV’s) 1A1HSLCR2WindFarmService1notation. MCSZephyrhasubsequentlybeendeployedontheBARDoffshorewindfarm, situatedoffthecoastofGermany, wheresheisoperatingalongsidesistershipMCSMaestro, whichwasdeliveredinSummer2011","19.1m","26knots","","","","50tonnes","MTU","8V200M72","2",""
"SSS 2011","Mojaweb","SimulationTechInc","RobertAllanLtd","KuwaitFireServices","Kuwait","March2011Whenitcomestodevelopinghybridfireboat / tugdesigns, Canada’sRobertAllanwouldappeartobeonamissiontoextendasfaraspossiblebeyondthestandardFi-Fi1classificationrequirementsthatcoverthebulkoftheseboats, andtheMarch2011- launchedRAstar3900classMojawebseemstobefurtherproofofthistrategy. The39.1mvessel, whichwasorderedbyKuwaitFireServicesforsafetyoperationswithintheKuwaitiportofShuwaikh, hasbeencertifiedbyLloyd’sRegisterasaFi-Fi2craft, packingapunchwithacombinedpumpcapacityof8400m3perhour","39.1m","13.1knots","","759tonnes","","1221.8tonnes","Wärtsilä","6L26","2","Tug"
"SSS 2011","Mutawa202","GrandweldShipyards","GrandweldShipyards","MutawaMarineWorks","UAE","July2011Perhapsbetterknownforproducingawiderangeofworkboatypes, includinghybridseismicsupportvessels, anchorhandlingtugsupplyvesselsandivemaintenancecraft, Dubai-basedGrandweldShipyardsmanagedtosqueezeinafirsthisyearwiththelaunchandeliveryofa24m, aluminium-hulledforwardlandingcrewboat, thefirstofitskindtogracethebuilder’snativeUAE","24m","31knots","","98tonnes","","68.7tonnes","MTU","8V200M72","3",""
"SSS 2011","Nordic","P&SWerften","Skipskonsulent","BugsierHamburg","Germany","January2011Nordic, a78mx16.5memergencytowvessel (ETV) operatingaroundtheEastFrisianislands, NorthSea, wascommissionedbytheGermanFederalMinistryofTransport, ConstructionandUrbanDevelopment, inresponseto1998’sMSPallasincident. WhenMSPallasufferedanonboardfireofftheislandofAmrum, attemptstosalvagethevesselwereunderminedbytheblaze, whichragedfornearlyamonth. Asaresultofthetug’sinabilitytocopewiththeburningwreck, MSPallasdriftedtowardsthecoastandranaground, spilling200m3ofoilinGermanwaters","78m","19.5knots","","3250tonnes","","4395tonnes","MTU","20V800 M71LGSB","2",""
"SSS 2011","OceanPioneer","CheoyLeeShipyards","RobertAllanLtd","OceanSparkleLtd","India","May2011CanadianmarinedesignerRobertAllanandChineseshipbuilderCheoyLeeShipyardshavenjoyedalong-standingcollaborativerelationshipsincethepairteamedupin2004, todeliverthefirstZ-Techclasstug, Indee, toBHPBillitonIronOre, andtheformergroupestimatesthatCheoyLeehasproducedapproximately50ofitstugdesignsinthesevenyearsince, withapproximately10oftheseincludingthedesigner’sRAmparts2800and300 series","32m","13knots","","493tonnes","","885tonnes","Caterpillar","3516B","2","Tug"
"SSS 2011","PolarKing","FreireShipyard","Skipsteknisk / FreireShipyard","Sea4IShipping / GCRieberShipping","Norway","March2011Thelargestvesseltofeatureinthisyear’sSignificantSmallShips, the110.6mloaPolarKing, builtandco-designedbySpain’sFreireShipyard, comprisesamultidisciplinaryoceanographicresearchvessel, especiallydevelopedtoundertakeremotelyoperatedvehicle (ROV) andresearchoperationsinterritoriesuchastheArabianGulf, ArabianSeandRedSea, focusingonfishingandmarinebiology, chemicaloceanographyandseabed-mapping","110.6m","15.85knots","","7238tonnes","","9912.9tonnes","MAN","9L-21/31","6","Icebreaker"
"SSS 2011","PTMay","Shipco","Shipco","PacificTugPtyLtd","Australia","July2011ReportedlythefirstsmallvesselofthistypetobebuiltinNewZealandinsometime, theShipco- constructed, 15mPTMayrepresentsanadmirableattemptomarrythelooksofaconventionalworkboatwiththeperformanceofaZ-driveship- handlingtug","15m","10.5knotsMainengine(s)","","","","","KTA19-M3","","2","Tug"
"SSS 2011","RainbowWarriorII","Fassmer","DykstrandPartners / Greenpeace","StichtingGreenpeaceCouncil","Netherlands","October2011TheRainbowWarriorseriesofGreenpeacevesselshasprovenmonumentalincapturingthepublic’simagination, providingthenvironmentalpressuregroupwithawaterbornemeansofcombatingillegalincidentsofwhale-culling, toxicdumpingandshipmentsofunauthorisedtimber. Inthepast, thegrouphasreliedonrepurposedvesselstotaketothewaves, themostfamousbeingtheRainbowWarrior, convertedfromafishingtrawler, wholostherownpersonalfightinJuly1985, whenshewasbombedbyFrenchforeignintelligenceagentsoffthecoastofNewZealand","57.9m","15knots","","855tonnes","","approx. 686tonnes","Caterpillar","CATZeppelin3512C-HDITA-SCAC","1",""
"SSS 2011","Sarissa","VittersShipyard / GreenMarine (forstructure)","TrippDesign / RhoadesYoungDesign (forinterior)","JensCornelsenYachtConsultant","CaymanIslands","August2011TherewasabuzzofexcitementintheNetherlandsinAugust2011, followingthedeliveryofSarissa, astate-of- the-artperformancesailingyacht, which, withanoverallengthof42.6m, washailedasthelargestcarbonslooptohavebeenconstructedwithintheterritorytodate. Thevesselwasdeliveredtotheowner’srepresentative, JensCornelsenYachtConsultant, fordeployment, asafloatingfamilyhome, aroundtheworldandasacompetitiveracerinestablishedinternationalsuperyachtregattas, suchasStBarths, Palma, SardiniandStTropez","42.6m","18knots (undersail) / 14knots (underpower)","","198tonnes","","163tonnes (athalfload)","Caterpillar","C12","1","Yacht"
"SSS 2011","SeaHerald","MacduffShipyards","MacduffShipDesign","AberdeenHarbourBoard","UK","February2011The14mSeaHeraldwasoneoftwosignificant2011workboatdeliveriesforMacduffShipyardslastyear, alongsidethe12.95mMaidMarion","14m","9.6knots","","34.47tonnes","","81tonnes","Scania","DI1259M10 – 45J","2","Research Vessel"
"SSS 2011","StElmo","AstillerosZamakona","RobertAllanLtd","RimorchiatroriRiuniti","Italy","October2011DeliveredtoItaliantugoperatorRimorchiatroriRiunitinOctober2011, theRobertAllan- designedRAmparts300WtugStElmoiscurrentlybeingputhrougherpaceswithinandaroundMalta’sterritorialwaters, deployedonbehalfoftheoperator’sTugMaltasubsidiary. Asbefitshername, the30.25m-longvessel, whoseorderconstitutedawelcomeraythroughtherecession-ladencloudsforSpanishshipbuilderAstillerosZamakona’sPasaiayard, wasblessedbyArchbishopPaulCremonaofMaltauponherchristening – thoughthevesselhasclearlybeendesignedandassembledtogetbyonmorethanthepowerofprayeralone","30.25m","13knots","","458tonnes","","905tonnes","Caterpillar","3516B","2","Fire Fighting Vessel"
"SSS 2011","TopazZenith","Nicocraft (TopazEngineering)","IncatCrowther","TopazMarineMENA","UAE","June2011Theboominoffshorewindturbineinstallationsfuelledmuchoftheoptimismsharedbysmallerboatbuildersin2011, withspecialistproducersinthisvesselclassenjoyinghighdemandfornewsolutions, andtheindustryunanimouslyagreeingthatisoneofthehottersegmentstobeinvolvedinatpresent. Agreatdealofefforthasespeciallygoneintoreassessingtheconceptofast, personnel-carryingcraft, tosafelyandefficientlycarrytechniciansfromshoretothewindfarminstallationsandback","27.6m","32knots","","134tonnes","","95tonnes","Caterpillar","C32","2",""
"SSS 2011","UniKragerö","SwedeShipMarine","SwedeShipMarine","Redningsselskapet","Norway","June2011SwedeShipMarinehasmaintaineditstraditionofdesigningandconstructinghighqualitysearchandrescue (SAR) vessels, withthelaunchandelivery, in2011, ofUniKragerö, thefirstinanewseriesofrescuecraft, boundfordeploymentbyRedningsselskapet, theNorwegianSeaRescueSociety. BuiltjointlybySwedeShipMarineandSwedeShipComposite, the13.6mloacraftisintendedtoassistRedningsselskapet’soperationsacrosstheNorwegiancoastline, focusingonaclusterofmorethan60differentharbours","13.6m","37knots","","17tonnes","","9.8tonnes","VP","D6-435","2",""
"SSS 2011","YongGangTuo29","ZhenjiangShipyardCo","RobertAllanLtd","NingboPortGroupofChina","China","2011Designevolutioncontinuestofueltugproduction, andthedevelopmentofRobertAllan’sRAmparts3300class, buildingonitspreviousRAmparts3200design, highlightsthistrend","33m","13.7knots","","499tonnes","","803tonnes","Niigata","8L28HX","2","Tug"
