FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(t),MainEngineDesigner,MainEngineModel,NumberOfEngines,ShipType
"SSS 2007","GrampianTalisman","BalenciagaShipyard","IMTMarineConsultants","NorthStarShippingLtd","Scotland","August2007GrampianTalismanisthefirstofapairplatformsupplyvessels, withstandbyemergencyresponseandrescueoperationcapabilities, tobebuiltbyBalenciagaforitslong-termcustomerNorthStarShippingLtd, basedinAberdeen, Scotland","78.30m","13.00knots","","2900gt","","","MaK","6M25","2",""
"SSS 2007","GuanXiaoYiHao","WangTakEngineeringandShipbuildingCoLtd","RobertAllanLtd","PortAuthorityofDongguan","China","February2007InFebruary2007, thenewRAnger3900ClassfireboatGuanXiaoYiHaowasdeliveredtothePortAuthorityofDongguan, ChinabythebuilderWangTakEngineeringandShipbuildingCoLtdofHongKong","38.90m","16knotsMainengines","","","","","Caterpillar","3512B","2",""
"SSS 2007","HarryEvans","CheoyLeeShipyardsLtd","RobertAllanLtd","RioTintoAluminium","Australia","23November2007CheoyLeeShipyardsdeliveredtwoRamparts300 tugs, namedHarryEvansandPeterCrooke, inNovember2007. TheRAmparts300 originatesfromthedesignofficeofCanadianavalarchitectRobertAllanandisthefirstobebuiltinChina","30.25m","12.5knots","","399gt","","119tonnes","Caterpillar","3516B","2","Tug"
"SSS 2007","Ibeev-03","NorthernShipyard (RemontowaGroup)","NavalEngineering & DesignLtd/RobertAllenLtd","AGIPKazakhstanNorthCaspianOperatingCoNV","TheNetherlands","March2007On22July2005, GdańskShiprepairYardRemontowaSAandAgipKCOsignedacontractfortheconstructionandeliveryofourspecialisedicebreakingemergencyevacuationvessels (IBEEV), yardnumbersB843/1-4. Thecontractalsoprovidedtheownerswithanoptiontorderfouradditionalsisterships, ofwhichtwowereconfirmedlaterinFebruary2007","45.10m","","","452gt","","","","","",""
"SSS 2007","JacqueCartier","StrategicMarine","WavemasterInternational/StrategicMarine","CompagnieCorsaire","France","August2007StrategicMarinedelivereditsfirstpassengerferrytoCompagnieCorsairethisyear, the37.5monohullaluminiumpassengerferrywhichbeganitsoperationsinearlyAugust2007. ThevesselistobebasedinStMalo, France","37.5m","","","","","","MTU","12V200 M70","3","Ferry"
"SSS 2007","JointMultiMissionExpeditionaryCraft (JMEC)","AluminumChamberedBoatsInc","AluminumChamberedBoatsInc","Commonoperatorworkstationswithselectable431mmcolourdisplays/nightvisioncompatibility; communicationsystemswirelessICSactivenoisecancellation;","USA","May2007NorthropGrummanCorp’sIntegratedSystems (NGIS) sectorhaslongbeenknownasanaircraftbuilderandsystemsintegrator. Thenatureofwarfaretoday, however, demandsthatinformation, suchasthatwhichcanbeacquiredandusedbyplanes, beavailabletoeveryoneinafight, fromthegeneralinacommandcentreintheUSAtoamarineontheground, somewhereintheworld","12.25m","+40knots","","11gt","","","Cummins","TwinQSC8.3QuantumHighOutput/GovernmentSeries","2","Naval Vessel"
"SSS 2007","OrhanGazi-1","Austal","Austal","IstanbulMetropolitanMunicipality","Turkey","September2007Acontractfortwo88mhigh-speedvehicle- passengercatamaranswasignedwiththeIstanbulMetropolitanMunicipalityandAustalin2005. TobeoperatedbyIstanbulDenizOtobusleri (IDO), theidenticalnewferriesarecalledOsmanGazi-1andOrhanGazi-1, andweredeliveredinAprilandSeptemberespectively","87.85m","45knotsat90% MCRunderlightshipconditions","","","","","MTU","20V800 M71R","4",""
"SSS 2007","Provider","SouthBoatsSpecialProjectsLtd","SouthBoatsSpecialProjectsLtd","MBLSupplyAB","Sweden","16August2007ProviderisaSouthCatamaran44/14malloysupplyvesselthatwasbuiltbySouthBoatsSpecialProjectsLtdforMBLSupply, ofGothenburg, Sweden. ThevesselisnoworkingontheQ7offshorewindfarmfromIjmuiden, TheNetherlands, wheresheisbelievedtobethefirstservicevesseltocarrythreesparegearboxesontheafterdeck","14.05m","31.8knots","","18.36gt","","24.17tonnes","VolvoPentaAB","D11","2",""
"SSS 2007","RoyalCharter","SafehavenMarine","FrankKowalski","PortofLiverpool","UK","September2007ThePortofLiverpool'snewWildcat40, RoyalCharter, isasurveyvesselbuiltbySafehavenMarine. Thevesselisthefirstofthenew12.1mversionsofSafehaven’sWildcat, andfeaturesahullengthenedby1m, andthishasimprovedthedesign’sperformancewithalowerunningtrim, smootheride, andimprovedsoundlevelsasaresultofthefurtheraftpositionofthengines","12.19m","27knots","","21gt","","13,00kg","Caterpillar","3126","2",""
"SSS 2007","SeaScape1","FBMAMarineInc","SeaTransportSolutions","SeaSA","Australia","March2007FBMAMarineInc, shipbuildersbasedinCebu, ThePhilippines, launchedhullnumber1023, Seascape1, a50mall-aluminiumro-paxferryforthenewSouthAustralianoperatorSeaSA","51.9m","18knots","","","","130tonnes","Cummins","KTA19","4","Ferry"
"SSS 2007","SimaraAce/SilunaAce","RemontowaSA","RemontowaSA/KnudEHansenA/S","ACE-LinkA/S","Denmark","19November2007AthendofSeptembertwonewferriesweredeliveredwhichoperateshort-haulpassengerservicesacrosstheØresundbetweentheSwedishportofHelsingborgandHelsingørinDenmark, forACE-Link. Theships, whichcancarrytwiceasmanypassengersastheonestheyhavereplaced, offeramoderncruisefeelingontheshortcrossing","60.40m","14.0knots","","1665gt","","(ro=1.010/1.025t/m3) 1053.6tonnes/1069.2tonnes","VolvoPenta","D30MT","3",""
"SSS 2007","SvitzerSakhalin","ASLShipyard","RobertAllanLtd","SvitzerWijsmuller","Denmark","February2007InlateFebruary2007thehighperformanceASDterminal/escortugSvitzerSakhalinwasdeliveredfromASLShipyard, ofSingapore, towners, SvitzerWijsmullerofCopenhagen, Denmark. SvitzerSakhalinisthefirstofourtugsbeingbuiltothisnewuniquedesign, whichwilloperateunderalong- termcontractoSakhalinEnergyInvestmentCorp","34.5m","13.5knots","","","","","Bergen","33L8P","2","Tug"
"SSS 2007","Tansøy","BåtserviceMandalA/S","OlaLilloe-Olsen/BåtserviceMandalA/S","Fjord1Fylkesbaatane","Norway","24January2007BåtserviceMandalA/S, partoftheNorwegianBåtserviceGroup, deliveredthepassenger-carcatamaran30mTansøyathendofJanuary. Thismallandefficientvessel, thefirstofitskind, isnowoperatingintheNorwegianFlorøarea, anditsarchipelagofortheNorwegianroad-ferryoperatorFjord1Fylkesbaatane","29.45m","32knots","","","","","Caterpillar","12VC32","2",""
"SSS 2007","TheGrandCanalShoppes","Austal","Austal","VenetianMarketingServicesLtd","HongKong","October2007Acontractodeliver1048mpassengercatamaranferrieswasawardedtoAustalbyVenetianMarketingServicesLtd (VMSL), andincludedmeetingachallengingdeliveryschedulefortheboatstobeinoperationin2007and2008","47.5m","45knotsat90% MCRunderlightshipconditions","","","","","MTU","16V400 M70","4",""
"SSS 2007","Thor","MainIronWorks","RobertAllanLtd","Suderman & YoungTowingCo","USA","July2007Insummer2007, Thor, anewZ-Tech7500classtug, wasdeliveredtoitsowners, Suderman & YoungTowingCo, ofTexas. Thoristhefirstofthisnewclassofpowerfulship-handling/escortugsdevelopedbyRobertAllanLtd, andbuildsontheinternationalsuccessofitsmallercousin, thenowell-knownZ-Tech600 class, whichsincetheirintroductiontotheworldmarketbarelyfouryearsago, arenowoperatingthroughoutSouthEastAsia, Australia, theMiddleEast, andinthePanamaCanal. ThisdeliverymarksthefirstZ-TechtugofanyclassbuiltinNorthAmerica","30.00m","13knots","","","","","Caterpillar","3516B","2","Tug"
"SSS 2007","Tiger","SabreMarine & GeneralEngineers","MichaelHunnMarine","NorthWesternShippingandTowageLtd","Australia","November2006Anewaluminiumpilotboat, Tiger, builtforNorthWesternShipping & TowagebySabreEngineering, bothTasmaniancompanies, wascommissionedforpilotandambulancedutiesinandaroundthePortofPortland. TheboatwasdesignedbyMichaelHunnMarine, anotherlocalbusiness","11.9m","33knotsat2800rev/minlightship","","","","10.8tonnes","Cummins","QSB","2",""
"SSS 2007","VBJerez","UnionNavalValenciaLtd","RobertAllan","Sertosa (GrupoBoluda)","Spain","4July2007PicturedhereisVBRota, anidenticalsister","23.80m","12.15knots","","237gt","","395tonnes","Caterpillar","3516B","2","Tug"
"SSS 2007","VosTracker","DamenShipyardsGorinchem","DamenShipyardsGorinchem","HamburgWaterandShippingOffice","TheNetherlands","30March2007InDecember2005, theGermanshipyardFassmereceivedanorderfortheconstructionofaseagoing24mbearingandmeasurementvessel. ThiscraftwastobeamodifiedrebuildingofthebearingshipBaltic, whichwasuppliedtotheHamburgWaterandShippingOffice, Stralsund, in2002. Thevessel, yardnumber2070, deliveredinMarch2007, isnowusedinWedel, andisalsocalledWedel","48.20m","","","425gt","","","ABC","6DZC","1",""
"SSS 2007","Xplorer","AlnmaritecLtd","AlnmaritecLtd","NorthSeaLogistics","England","22February2007Xplorer, launchedinSpring2007, isthefirstofthenewWaveCommanderclassofoffshoresupportboatsfromAlnmaritecLtd. Sheisapowerfulvesseldesignedtobeusedprimarilyasawindfarmsupportvessel, althoughsheisequallyadeptinsurveyingordivesupportroles. Alnmaritechasnowbegunbuildingasecondinclassvessel, fordeliveryin2008","23.90m","12knots","","","","102tonnes","MTU","D2876LXE403","2",""
