FileName,VesselName,Builder,Designer,OwnerOperator,Country,DeliveryDate,Length(m),MaxSpeed(knots),ImoNumber,Gross,SisterShip,Displacement(t),MainEngineDesigner,MainEngineModel,NumberOfEngines,ShipType
"SSS 2015","Heliotrope48","BakriconoShipyard","AlbatrossMarineDesign","Undisclosed","Thailand","September2015DesignedandbuiltinThailand – byAlbatrossMarineDesign (AMD) andBakriconoShipyard, respectively – theconceptbehindthenewHeliotrope48 (H48) classistomatcheye- catchingshapesandstrikingcolourswithpracticalfunctionalityandoperationalefficiency, soastocreateagenuinelyuniquentrantothepowercatamaranyachtmarket. Thismarkethasundergoneasurgeofpopularityinrecentyears, andremainsapotentialgrowthareaforyachtingenthusiastswhomaynotbeabletoaffordthe ‘fulltrimmings’ ofaluxuryacht, butwhosewalletscanstretchtoaqualityrecreationalvesselthatdoesnotrequirethepresenceofpermanentcrew, norextensivemooringfees","14.75m","23knots","","","","24tonnes","Steyr","SE266S36","2",""
"SSS 2015","IceniVenture","SouthBoatsIOW","SouthBoatsIOW","IceniMarineServices","UK","April2015Lastyear, SignificantSmallShipsfeaturedtheOctober2014deliveryofthe26.7mx9.1mSeacatIntrepid, thefirstinSouthBoatsIsleofWight’s (IOW’s) newbreedofSouthCat26vessels. Thatvesselwastheresultofadetailedassessmentprogramme, studyingthemeritsofvariouscrewtransfervessel (CTV) hullforms, includingSWATH, semi-SWATH, finentrycatamaran, fullbuoyancycatamaranand ‘D’ bowdesigns. Asaresultofboththeoreticaltesting, andtrialsconductedwithself-propelledmodels, SouthBoatsIOW – assistedbyconsultants – drewupananalysisofeachullform’strengthsandweaknesses, resultinginthedevelopmentoftheSouthCat26and23classes","22.8m","30knots","","106.6tonnes","","65tonnes","MAN","12v","2",""
"SSS 2015","IdarUlstein","SwedeShipMarine","SwedeShipMarine","Redningsselskapet","Norway","October2015DeliveredtoNorwegianSeaRescue (Redningsselskapet, orRS) inOctober2013, stemmingfromaUS$3.5milliondonationfromtheUlsteinGroup, this22maluminumcraftdesignisbasedonRS’ andbuilderSwedeShip’saccumulatedknowledgeandexperiences, resultinginatopofthelinevesselwithallthelatestechnology","22m","38knots","","66tonnes","","","MTU","12V200 M84","2Outputofeachengine ...1,220kW@2,450rpmGearbox(es)","Tug"
"SSS 2015","Karoline","SelfaArctic","SelfaArctic","ØraAS","Norway","October2015Karolinehasbeenhailedastheworld’sfirstbattery- drivenfishingvessel, developedbyNorwegianboatbuilderSelfaArctic. Thebuilderspecialisesintheproductionofishingvesselsfashionedfromfibreglass, viavacuuminfusion, andis, atpresent, theonlyNorwegianboatbuilderentitledtoapproveitsownewbuilds, asdecidedbytheNorwegianMaritimeAuthority","10.99m","","","","","38tonnes","Siemens","280-1","1","Fishing Vessel"
"SSS 2015","L’escapade","AlumarineShipyard","DN&T","CommunautédeCommunesdes2Vallées","France","August2015EmerginginthewakeoftheEuropeanmarinesector’scurrent ‘electricrenaissance’, L’escapadejoinsthemanypassengervesselswithinthisterritorytohaveselectedhybridiesel-electricpowerforoperations. Thevessel’sconstructionhasalsoinvolvedwhatbuilderAlumarinetermsa “poolingofEuropeanknow- hows”, withthevessel’sdieselenginemanufacturedinSweden, herbatterymanagementsystemsourcedfromtheUK, hernavalarchitectureprovidedbyBelgium, herbatteriesdeliveredfromGermanyandherhybridcontrolsystemadeinItaly","27.8m","10knots (dieselmode)","","","","34.5tonnes","VolvoPenta / TransfluidModelD5 (diesel) / HM200 (electricengine)","","2",""
"SSS 2015","LondonTitan","ManorMarine","MacduffShipDesign","PortofLondonAuthority","UK","June2015Describedasa ‘maidofallwork’ andafloating ‘SwissArmyKnife’, duetoherversatilitywhenitcomestoriverineoperations, theUKPortofLondonAuthority’s (PLA’s) maintenancevesselLondonTitan, deliveredinJune2015, representstheauthority’singlelargestinvestmentin20years, boastingavalueof £6.9million (US$11.5million)","36.5m","12knots","","428tonnes","","910tonnes (max)","Caterpillar","C32","3","Dredger"
"SSS 2015","Maplin","CTrukBoats","CTrukBoats","PortofLondonAuthority","UK","January2016UKbuilderCTrukcontinuestotransplantheknowledgeithasaccumulatedinoffshorewindfarmsupportvesseldesignandconstructionintonewavenues","17m","24knots","","26.5tonnes","","28tonnes","VolvoPenta","DI3-700","2","Research Vessel"
"SSS 2015","NeilArmstrong","DakotaCreekIndustries","GuidoPerla & Associates (GPA)","UNOLS / USNavy / WoodsHoleOceanographicInstitute","US","July2015NeilArmstrongisthefirstinclassofanewpairofresearchvesselsconstructedfortheUniversityNationalOceanographicLaboratorySystem (UNOLS) fleet. NeilArmstrongandsistershipSallyRidearebothauxiliarygeneraloceanographicresearchshipsandwillbeoperatedbyWoodsHoleInstitutionofOceanographyandScrippsInstitutionofOceanography, respectively","72.54m","12.8knots","","2,602.9tonnes","","3,433.2tonnes","Cummins","QSK38DM","4","Naval Vessel"
"SSS 2015","OceanEagle43","CMNCherbourg","NigelIrensDesign / CMNCherbourg","","Mozambique","TBCTheOceanEagle43 (OE43) isanewclassofoffshorepatrolvessel, takingtheformofatrimaranorstabilisedmonohullandincorporatinganumberofocean-racingyacht / powertrimaranfeaturesintoitsoveralldesign","43.6m","30knots","","140tonnes","","","Scania","DI13070M","4","Naval Vessel"
"SSS 2015","Ormsö","BalticWorkboats","BalticWorkboats","EstonianMaritimeAdministration","Estonia","May2015DeliveredtotheEstonianMaritimeAdministrationinMay2015, the45mloaOrmsöisthefirstinBalticWorkboats’ resilientnewbreedofArc4ice-classed, double-endedcarandpassengerferries. ConstructedinaccordancewiththeRussianMaritimeRegisterofShipping (RS), andtocomplywiththelatestEUdirectives, thevesselismannedbyacrewofsixandhasthecapacitytocarryupto200passengersand32carsortwotrucks","45m","13.5knots","","926tonnes","","690tonnes","MTU","8V400 M63","2","Ferry"
"SSS 2015","OSSOY","SinopacificShipbuildingGroup","ShanghaiDesignAssociates (SDA)","“Thedesignteamhasbeenabletofferflexibilityandspecificonfigurationsforeachvessel, soastocustomiseachonetoFemco’specificdemands.” SinopacificollaboratedcloselywithRolls-RoyceMarine, fromthearlieststageofthedesignprocess, tocreateanoptimisedpropulsivesolutionfortheSPA150series. Reportedly, thisisthefirstimethatRolls-RoycehasprovidedintegratedequipmentpackagesforvesselsonbuildinChinathatwerenotofthatcompany’sowndesign","Russia","April2015OssOyisthefirstvesselinSinopacificShipbuilding’sSPA150class, andconstitutesthefirstmedium-sizedanchorhandlingtugsupply (AHTS) vesselinthebuilder’sin-houseSPseries. Featuringjustunder9,00kWofpropulsivepower, aClass2dynamicpositioningsystem (DP2) anda150tonnebollardpull, thevesselisuitableforavarietyofoffshoretasks, includingtugwork, anchoring, externalfire- fighting, oilspillresponseandrecoveryandloadingvariousliquidsandrycargoes","72m","16.3knots","","2,721tonnes","","5,376.1tonnes","Rolls-RoyceMarine","40L9PCD","2","Supply Vessel"
"SSS 2015","PelicanPride","PenguinShipyardInternational","PenguinShipyardInternational","PelicanOffshoreServices","Singapore","Q2015Mid-sizedcrewboatspecialistPenguinShipyardInternationalrolledouthelatestinnovationinitslineof ‘Flex’ vesselsinQ2015, withthedeliveryoftwofitsnewFlex-45classfastsupplyinterventionvessels (FSIVs), includingthedebutantePelicanPride, toPelicanOffshore, theshipowningsubsidiaryofPenguinInternationalLimited","45m","27knots","","352tonnes","","323tonnes","Baudouin","12M26.2 (IMOTier2)","4",""
"SSS 2015","PrinceJobI","ShipyardDeHoop","ShipyardDeHoop","Awaritse","Nigeria","March2015Theoffshoremarketmayhaveremainedstagnantin2015, butinnovativesolutionscontinuetoabound, asisevidentinthedeliveryoftheShipyardDeHoop-designedand –builtmultipurposeOSVPrinceJobI","68.45m","12knots","","1,847tonnes","","3,863tonnes","Caterpillar","C32 (x2), C18 (x2)","4","General Cargo"
"SSS 2015","RTEmotion","DamenShipyardsHardinxveld","RobertAllanLtd","ElisabethLtd/ KOTUG","Malta","June2015June2015sawthehandoverofthe32mRTEmotion, thenext-generationART80-32RotortugbuiltbyDamenandesignedbyanallianceofRotortugB.V, intheNetherlands, andCanada-basednavalarchitectRobertAllanLtd. RTEmotionhasubsequentlybeenhailedasthefirsthybridtugtoperatewithinGermanwaters","31.95m","13.1knots","","498tonnes","","598tonnes","Caterpillar","3512CTA/HD+","3","Tug"
"SSS 2015","SistacVitoria","SeaSafeBarcosManufaturados","IncatCrowther","SistacSistemasDeAcesso","Brazil","February2015SistacVitoriaisapurpose-built, RINA-classed, DP-2monohulldivesupportboat, intendedforserviceinBrazilianoffshorewaters. Thealuminiumvessel’saftworkingdeckcontainsmultipleA-frameassembleswithintegratedwinchesforROVandivebellaunching / retrieval, inadditiontoaknuckleboomcranedesignedtohandledeckgear. Thisarealsocontainsasmallrescuevessel, andfeaturesalowerplatformathestern, tofacilitatedirectaccesstotheseabydivingpersonnel. Centrallylocatedontheaftdeckisadiveshopandivecontrolcentre","42.5m","15knots","","","","400tonnes","Scania","DI13","4",""
"SSS 2015","TaiPari","HinLee (Zhuhai) ShipyardCo, Ltd (CheoyLee)","RobertAllanLtd","ThePortofTaurangaLimited","NewZealand","June2015Aspartofitsfleetrenovationprogramme, thePortofTaurangaLimited, NewZealand, tookdeliveryofapairoftugnewbuilds, constructedinChinatoacustomisedversionofRobertAllanLtd’s (RAL’s) RAmparts2400Wclassdesign. TaiPariwasdeliveredinJune2015 (hersolesister, TaiTimu, followedhotonherheelslateroninthemonth), withdesigninputbasedonthePortofTauranga’soperationalspecifications. ThecontractwascertainlyasignificantoneforCheoyLee, beingitsfirstRAL- designedconstructionprojectodate","24.4m","13knots","","310.4tonnes","","517tonnes","Caterpillar","3516CHD","2","Tug"
"SSS 2015","TrearddurBay","AluminiumMarineConsultants","BMTNigelGee","TurbineTransfers","UK","January2015Inthewordsofhercaptain, TurbineTransfers’ crewtransportcatamaranTrearddurBayisneithera “propboat, norajetboat” but “drivesbetterthaneither”. DesignedbyBMTNigelGeeandbuiltbyAluminiumMarineConsultants (AMC), thevessel, whichcompletedherseatrialsinFebruary, hascapturedattentionbyvirtueofbeingthefirstboat – letaloneoffshorewindfarmsupportcraft – toinstallandutiliseVoithTurbo’snewVoithLinearJet (VLJ) propulsiontechnology","21.2m","27knots","","65tonnes (max)","","50tonnes","MTU","10V200M72","2",""
"SSS 2015","Trident","GeoShipyard, Inc","RogerFyffe","TexasA&MUniversity","US","May2015LouisianaisoneoftheUS’ mosthrivingboatbuildinghubsatpresent, andNewIberia- basedGeoShipyardaddedtothestate’stallyin2015withthelaunchandeliveryofthe19.8mloaluminiumcatamaranresearchvesselTrident","19.8m","23knots","","92tonnes","","48tonnes","Scania","DI13070","2","Research Vessel"
"SSS 2015","UmoeVentus","UmoeMandal","UmoeMandal","UmoeWind","Norway","thefirst-in-classinanewseriesof ‘WaveCraft’ high-speedCTVs; thefirstrenewablenergysupportvesseltobesupportedbytheCarbonTrust’; andthefirstofthesevesseltypestobeputogetherbyNorwegiandesignerandboatbuilderUmoeMandal","27.2m","42knots","","217tonnes","","103tonnes","MTU","200 16VM72","2",""
"SSS 2015","Yeniçay1","SanmarShipyard","RobertAllanLtd","Sanmar","Turkey","January2015RobertAllanLtd (RAL) continueditslong- standingrelationshipwithTurkey’sSanmarShipyardin2015, oneofthenotabledeliveriesbeingthefirstofRAL’snewRAscal1800classofazimuthsterndrive (ASD) tug","18.7m","12knots","","146tonnes","","256tonnes","Caterpillar","C32","2","Tug"
